technology,iso3,country,country_cn,spec,Q_scope,H_scope,first_year,last_year,N,p_mean,df_resid,year,actual_log,fitted_log,residual_log
wind,TUR,Turkey,土耳其,G0,global,none,2011,2024,14,2,12,2011,7.887892115781525,7.895367953995444,-0.0074758382139190616
wind,TUR,Turkey,土耳其,G0,global,none,2011,2024,14,2,12,2012,7.654098968294786,7.826191946778163,-0.17209297848337712
wind,TUR,Turkey,土耳其,G0,global,none,2011,2024,14,2,12,2013,7.751912201032407,7.784746040441201,-0.03283383940879414
wind,TUR,Turkey,土耳其,G0,global,none,2011,2024,14,2,12,2014,7.716990165365471,7.728299220903683,-0.011309055538212043
wind,TUR,Turkey,土耳其,G0,global,none,2011,2024,14,2,12,2015,7.746561237669459,7.665825086527198,0.08073615114226129
wind,TUR,Turkey,土耳其,G0,global,none,2011,2024,14,2,12,2016,7.754733122756131,7.624211222688507,0.13052190006762476
wind,TUR,Turkey,土耳其,G0,global,none,2011,2024,14,2,12,2017,7.652259924828619,7.590579458196714,0.06168046663190463
wind,TUR,Turkey,土耳其,G0,global,none,2011,2024,14,2,12,2018,7.710973954009028,7.559393955209684,0.15157999879934447
wind,TUR,Turkey,土耳其,G0,global,none,2011,2024,14,2,12,2019,7.602893649083777,7.5237121757036585,0.07918147338011838
wind,TUR,Turkey,土耳其,G0,global,none,2011,2024,14,2,12,2020,7.3686313494990525,7.4639378157909215,-0.09530646629186901
wind,TUR,Turkey,土耳其,G0,global,none,2011,2024,14,2,12,2021,7.282918413207536,7.4280417480916014,-0.14512333488406526
wind,TUR,Turkey,土耳其,G0,global,none,2011,2024,14,2,12,2022,7.471854376904933,7.39592328686196,0.07593109004297283
wind,TUR,Turkey,土耳其,G0,global,none,2011,2024,14,2,12,2023,7.29175966900051,7.354004645283991,-0.06224497628348136
wind,TUR,Turkey,土耳其,G0,global,none,2011,2024,14,2,12,2024,7.261013406295758,7.314257997256214,-0.05324459096045597
wind,TUR,Turkey,土耳其,D0,domestic,none,2011,2024,14,2,12,2011,7.887892115781525,7.905354173322167,-0.01746205754064256
wind,TUR,Turkey,土耳其,D0,domestic,none,2011,2024,14,2,12,2012,7.654098968294786,7.834441732576393,-0.18034276428160734
wind,TUR,Turkey,土耳其,D0,domestic,none,2011,2024,14,2,12,2013,7.751912201032407,7.781726471223112,-0.029814270190705372
wind,TUR,Turkey,土耳其,D0,domestic,none,2011,2024,14,2,12,2014,7.716990165365471,7.709297262198416,0.00769290316705451
wind,TUR,Turkey,土耳其,D0,domestic,none,2011,2024,14,2,12,2015,7.746561237669459,7.6523294041542425,0.09423183351521658
wind,TUR,Turkey,土耳其,D0,domestic,none,2011,2024,14,2,12,2016,7.754733122756131,7.587664354186614,0.1670687685695178
wind,TUR,Turkey,土耳其,D0,domestic,none,2011,2024,14,2,12,2017,7.652259924828619,7.554645870760102,0.09761405406851686
wind,TUR,Turkey,土耳其,D0,domestic,none,2011,2024,14,2,12,2018,7.710973954009028,7.535508799113923,0.1754651548951056
wind,TUR,Turkey,土耳其,D0,domestic,none,2011,2024,14,2,12,2019,7.602893649083777,7.514281229957627,0.08861241912615014
wind,TUR,Turkey,土耳其,D0,domestic,none,2011,2024,14,2,12,2020,7.3686313494990525,7.4742492154526206,-0.10561786595356804
wind,TUR,Turkey,土耳其,D0,domestic,none,2011,2024,14,2,12,2021,7.282918413207536,7.425852710224415,-0.142934297016879
wind,TUR,Turkey,土耳其,D0,domestic,none,2011,2024,14,2,12,2022,7.471854376904933,7.406882689915922,0.06497168698901046
wind,TUR,Turkey,土耳其,D0,domestic,none,2011,2024,14,2,12,2023,7.29175966900051,7.397541675753092,-0.10578200675258209
wind,TUR,Turkey,土耳其,D0,domestic,none,2011,2024,14,2,12,2024,7.261013406295758,7.374716964890381,-0.11370355859462311
wind,TUR,Turkey,土耳其,GD,global,domestic,2011,2024,14,3,11,2011,7.887892115781525,7.906336268073659,-0.01844415229213414
wind,TUR,Turkey,土耳其,GD,global,domestic,2011,2024,14,3,11,2012,7.654098968294786,7.824052387584901,-0.1699534192901151
wind,TUR,Turkey,土耳其,GD,global,domestic,2011,2024,14,3,11,2013,7.751912201032407,7.773886024209036,-0.021973823176629104
wind,TUR,Turkey,土耳其,GD,global,domestic,2011,2024,14,3,11,2014,7.716990165365471,7.71946864741741,-0.002478482051939679
wind,TUR,Turkey,土耳其,GD,global,domestic,2011,2024,14,3,11,2015,7.746561237669459,7.644710434943363,0.10185080272609603
wind,TUR,Turkey,土耳其,GD,global,domestic,2011,2024,14,3,11,2016,7.754733122756131,7.619943634067516,0.1347894886886154
wind,TUR,Turkey,土耳其,GD,global,domestic,2011,2024,14,3,11,2017,7.652259924828619,7.589379414557587,0.06288051027103236
wind,TUR,Turkey,土耳其,GD,global,domestic,2011,2024,14,3,11,2018,7.710973954009028,7.5829223891318005,0.1280515648772278
wind,TUR,Turkey,土耳其,GD,global,domestic,2011,2024,14,3,11,2019,7.602893649083777,7.542622116759212,0.06027153232456506
wind,TUR,Turkey,土耳其,GD,global,domestic,2011,2024,14,3,11,2020,7.3686313494990525,7.478285100849508,-0.10965375135045541
wind,TUR,Turkey,土耳其,GD,global,domestic,2011,2024,14,3,11,2021,7.282918413207536,7.437097766142824,-0.15417935293528817
wind,TUR,Turkey,土耳其,GD,global,domestic,2011,2024,14,3,11,2022,7.471854376904933,7.396406409449844,0.07544796745508897
wind,TUR,Turkey,土耳其,GD,global,domestic,2011,2024,14,3,11,2023,7.29175966900051,7.344418945021591,-0.05265927602108089
wind,TUR,Turkey,土耳其,GD,global,domestic,2011,2024,14,3,11,2024,7.261013406295758,7.294963015520667,-0.03394960922490853
wind,TUR,Turkey,土耳其,DD,domestic,domestic,2011,2024,14,3,11,2011,7.887892115781525,7.900521253221445,-0.012629137439920335
wind,TUR,Turkey,土耳其,DD,domestic,domestic,2011,2024,14,3,11,2012,7.654098968294786,7.833829021307797,-0.17973005301301104
wind,TUR,Turkey,土耳其,DD,domestic,domestic,2011,2024,14,3,11,2013,7.751912201032407,7.784405852509286,-0.032493651476879215
wind,TUR,Turkey,土耳其,DD,domestic,domestic,2011,2024,14,3,11,2014,7.716990165365471,7.712358629853175,0.00463153551229567
wind,TUR,Turkey,土耳其,DD,domestic,domestic,2011,2024,14,3,11,2015,7.746561237669459,7.658984811064197,0.08757642660526166
wind,TUR,Turkey,土耳其,DD,domestic,domestic,2011,2024,14,3,11,2016,7.754733122756131,7.59059630896468,0.16413681379145117
wind,TUR,Turkey,土耳其,DD,domestic,domestic,2011,2024,14,3,11,2017,7.652259924828619,7.556751787638014,0.09550813719060525
wind,TUR,Turkey,土耳其,DD,domestic,domestic,2011,2024,14,3,11,2018,7.710973954009028,7.529776889651889,0.18119706435713923
wind,TUR,Turkey,土耳其,DD,domestic,domestic,2011,2024,14,3,11,2019,7.602893649083777,7.509330135438786,0.09356351364499105
wind,TUR,Turkey,土耳其,DD,domestic,domestic,2011,2024,14,3,11,2020,7.3686313494990525,7.469883885082545,-0.10125253558349279
wind,TUR,Turkey,土耳其,DD,domestic,domestic,2011,2024,14,3,11,2021,7.282918413207536,7.423802041354591,-0.1408836281470549
wind,TUR,Turkey,土耳其,DD,domestic,domestic,2011,2024,14,3,11,2022,7.471854376904933,7.406840404755626,0.06501397214930638
wind,TUR,Turkey,土耳其,DD,domestic,domestic,2011,2024,14,3,11,2023,7.29175966900051,7.3990252219889125,-0.10726555298840257
wind,TUR,Turkey,土耳其,DD,domestic,domestic,2011,2024,14,3,11,2024,7.261013406295758,7.378386310897947,-0.11737290460218919
wind,TUR,Turkey,土耳其,DG,domestic,global,2011,2024,14,3,11,2011,7.887892115781525,7.761892603333711,0.12599951244781415
wind,TUR,Turkey,土耳其,DG,domestic,global,2011,2024,14,3,11,2012,7.654098968294786,7.798804563744451,-0.14470559544966477
wind,TUR,Turkey,土耳其,DG,domestic,global,2011,2024,14,3,11,2013,7.751912201032407,7.786105566686407,-0.03419336565400055
wind,TUR,Turkey,土耳其,DG,domestic,global,2011,2024,14,3,11,2014,7.716990165365471,7.774467535716962,-0.05747737035149125
wind,TUR,Turkey,土耳其,DG,domestic,global,2011,2024,14,3,11,2015,7.746561237669459,7.726643204314561,0.019918033354898057
wind,TUR,Turkey,土耳其,DG,domestic,global,2011,2024,14,3,11,2016,7.754733122756131,7.661084012965346,0.09364910979078545
wind,TUR,Turkey,土耳其,DG,domestic,global,2011,2024,14,3,11,2017,7.652259924828619,7.644564710342035,0.007695214486584057
wind,TUR,Turkey,土耳其,DG,domestic,global,2011,2024,14,3,11,2018,7.710973954009028,7.6168566336718,0.09411732033722853
wind,TUR,Turkey,土耳其,DG,domestic,global,2011,2024,14,3,11,2019,7.602893649083777,7.564643278800043,0.038250370283734014
wind,TUR,Turkey,土耳其,DG,domestic,global,2011,2024,14,3,11,2020,7.3686313494990525,7.483010461872011,-0.1143791123729585
wind,TUR,Turkey,土耳其,DG,domestic,global,2011,2024,14,3,11,2021,7.282918413207536,7.402779119871827,-0.11986070666429072
wind,TUR,Turkey,土耳其,DG,domestic,global,2011,2024,14,3,11,2022,7.471854376904933,7.361703394113006,0.11015098279192692
wind,TUR,Turkey,土耳其,DG,domestic,global,2011,2024,14,3,11,2023,7.29175966900051,7.3156404585835135,-0.023880789583003548
wind,TUR,Turkey,土耳其,DG,domestic,global,2011,2024,14,3,11,2024,7.261013406295758,7.256297009713015,0.00471639658274281
wind,TUR,Turkey,土耳其,GG,global,global,2011,2024,14,3,11,2011,7.887892115781525,7.782510126356841,0.10538198942468391
wind,TUR,Turkey,土耳其,GG,global,global,2011,2024,14,3,11,2012,7.654098968294786,7.787781369172508,-0.13368240087772243
wind,TUR,Turkey,土耳其,GG,global,global,2011,2024,14,3,11,2013,7.751912201032407,7.777594270852056,-0.025682069819649378
wind,TUR,Turkey,土耳其,GG,global,global,2011,2024,14,3,11,2014,7.716990165365471,7.76798830503228,-0.05099813966680955
wind,TUR,Turkey,土耳其,GG,global,global,2011,2024,14,3,11,2015,7.746561237669459,7.713366120837261,0.033195116832198224
wind,TUR,Turkey,土耳其,GG,global,global,2011,2024,14,3,11,2016,7.754733122756131,7.679438620774233,0.07529450198189824
wind,TUR,Turkey,土耳其,GG,global,global,2011,2024,14,3,11,2017,7.652259924828619,7.658198448594103,-0.005938523765483872
wind,TUR,Turkey,土耳其,GG,global,global,2011,2024,14,3,11,2018,7.710973954009028,7.619928712934751,0.09104524107427725
wind,TUR,Turkey,土耳其,GG,global,global,2011,2024,14,3,11,2019,7.602893649083777,7.562157714978425,0.04073593410535192
wind,TUR,Turkey,土耳其,GG,global,global,2011,2024,14,3,11,2020,7.3686313494990525,7.473272235265769,-0.10464088576671671
wind,TUR,Turkey,土耳其,GG,global,global,2011,2024,14,3,11,2021,7.282918413207536,7.421816667921972,-0.1388982547144355
wind,TUR,Turkey,土耳其,GG,global,global,2011,2024,14,3,11,2022,7.471854376904933,7.373550916159669,0.09830346074526375
wind,TUR,Turkey,土耳其,GG,global,global,2011,2024,14,3,11,2023,7.29175966900051,7.301381338345783,-0.009621669345272643
wind,TUR,Turkey,土耳其,GG,global,global,2011,2024,14,3,11,2024,7.261013406295758,7.235507706502969,0.02550569979278894
wind,USA,United States,美国,G0,global,none,2011,2024,14,2,12,2011,7.945283006641228,7.943633266781325,0.001649739859902688
wind,USA,United States,美国,G0,global,none,2011,2024,14,2,12,2012,7.856720564046243,7.861637874189951,-0.004917310143707887
wind,USA,United States,美国,G0,global,none,2011,2024,14,2,12,2013,7.779050017090146,7.812511399591175,-0.033461382501029036
wind,USA,United States,美国,G0,global,none,2011,2024,14,2,12,2014,7.726416859150324,7.745604110276606,-0.019187251126282057
wind,USA,United States,美国,G0,global,none,2011,2024,14,2,12,2015,7.68184491770216,7.671552551346409,0.010292366355751703
wind,USA,United States,美国,G0,global,none,2011,2024,14,2,12,2016,7.703808239441716,7.622226994119899,0.08158124532181699
wind,USA,United States,美国,G0,global,none,2011,2024,14,2,12,2017,7.604530900548713,7.5823627428574145,0.022168157691298873
wind,USA,United States,美国,G0,global,none,2011,2024,14,2,12,2018,7.5792397205535655,7.54539808323852,0.03384163731504586
wind,USA,United States,美国,G0,global,none,2011,2024,14,2,12,2019,7.522816992115299,7.50310391743381,0.019713074681488862
wind,USA,United States,美国,G0,global,none,2011,2024,14,2,12,2020,7.399559885487774,7.432252442983307,-0.03269255749553324
wind,USA,United States,美国,G0,global,none,2011,2024,14,2,12,2021,7.35850556738534,7.389704278064691,-0.03119871067935165
wind,USA,United States,美国,G0,global,none,2011,2024,14,2,12,2022,7.165842111639131,7.351633768593345,-0.18579165695421374
wind,USA,United States,美国,G0,global,none,2011,2024,14,2,12,2023,7.337347416874694,7.3019469535927835,0.03540046328191071
wind,USA,United States,美国,G0,global,none,2011,2024,14,2,12,2024,7.357436820575009,7.254834636182034,0.10260218439297475
wind,USA,United States,美国,D0,domestic,none,2011,2024,14,2,12,2011,7.945283006641228,7.960411370261077,-0.015128363619848706
wind,USA,United States,美国,D0,domestic,none,2011,2024,14,2,12,2012,7.856720564046243,7.815511007276125,0.041209556770117395
wind,USA,United States,美国,D0,domestic,none,2011,2024,14,2,12,2013,7.779050017090146,7.807012705055881,-0.027962687965734645
wind,USA,United States,美国,D0,domestic,none,2011,2024,14,2,12,2014,7.726416859150324,7.76836634773775,-0.04194948858742631
wind,USA,United States,美国,D0,domestic,none,2011,2024,14,2,12,2015,7.68184491770216,7.699592256402556,-0.017747338700395687
wind,USA,United States,美国,D0,domestic,none,2011,2024,14,2,12,2016,7.703808239441716,7.635925832887628,0.06788240655408817
wind,USA,United States,美国,D0,domestic,none,2011,2024,14,2,12,2017,7.604530900548713,7.593790463865031,0.010740436683682297
wind,USA,United States,美国,D0,domestic,none,2011,2024,14,2,12,2018,7.5792397205535655,7.550952306657978,0.028287413895587754
wind,USA,United States,美国,D0,domestic,none,2011,2024,14,2,12,2019,7.522816992115299,7.49886646933439,0.023950522780909367
wind,USA,United States,美国,D0,domestic,none,2011,2024,14,2,12,2020,7.399559885487774,7.423640362899286,-0.024080477411512646
wind,USA,United States,美国,D0,domestic,none,2011,2024,14,2,12,2021,7.35850556738534,7.359170462054038,-0.000664894668698679
wind,USA,United States,美国,D0,domestic,none,2011,2024,14,2,12,2022,7.165842111639131,7.323632732428347,-0.1577906207892159
wind,USA,United States,美国,D0,domestic,none,2011,2024,14,2,12,2023,7.337347416874694,7.300160300994886,0.037187115879808275
wind,USA,United States,美国,D0,domestic,none,2011,2024,14,2,12,2024,7.357436820575009,7.281370401396298,0.07606641917871038
wind,USA,United States,美国,GD,global,domestic,2011,2024,14,3,11,2011,7.945283006641228,7.935186921499199,0.01009608514202931
wind,USA,United States,美国,GD,global,domestic,2011,2024,14,3,11,2012,7.856720564046243,7.856126937432932,0.0005936266133108603
wind,USA,United States,美国,GD,global,domestic,2011,2024,14,3,11,2013,7.779050017090146,7.811803226881731,-0.03275320979158458
wind,USA,United States,美国,GD,global,domestic,2011,2024,14,3,11,2014,7.726416859150324,7.7482412686800455,-0.021824409529721756
wind,USA,United States,美国,GD,global,domestic,2011,2024,14,3,11,2015,7.68184491770216,7.6768676238102405,0.0049772938919199206
wind,USA,United States,美国,GD,global,domestic,2011,2024,14,3,11,2016,7.703808239441716,7.6275757847410475,0.0762324547006683
wind,USA,United States,美国,GD,global,domestic,2011,2024,14,3,11,2017,7.604530900548713,7.5882098544248375,0.01632104612387586
wind,USA,United States,美国,GD,global,domestic,2011,2024,14,3,11,2018,7.5792397205535655,7.5507776644892495,0.028462056064316066
wind,USA,United States,美国,GD,global,domestic,2011,2024,14,3,11,2019,7.522816992115299,7.506669472891648,0.016147519223650875
wind,USA,United States,美国,GD,global,domestic,2011,2024,14,3,11,2020,7.399559885487774,7.433359516357788,-0.03379963087001414
wind,USA,United States,美国,GD,global,domestic,2011,2024,14,3,11,2021,7.35850556738534,7.389354801898466,-0.030849234513126156
wind,USA,United States,美国,GD,global,domestic,2011,2024,14,3,11,2022,7.165842111639131,7.3494274316548935,-0.18358532001576222
wind,USA,United States,美国,GD,global,domestic,2011,2024,14,3,11,2023,7.337347416874694,7.297350681975062,0.03999673489963218
wind,USA,United States,美国,GD,global,domestic,2011,2024,14,3,11,2024,7.357436820575009,7.2474518325141,0.1099849880609085
wind,USA,United States,美国,DD,domestic,domestic,2011,2024,14,3,11,2011,7.945283006641228,7.95944957066777,-0.014166564026542261
wind,USA,United States,美国,DD,domestic,domestic,2011,2024,14,3,11,2012,7.856720564046243,7.814778409773148,0.041942154273094445
wind,USA,United States,美国,DD,domestic,domestic,2011,2024,14,3,11,2013,7.779050017090146,7.806899516342728,-0.027849499252582177
wind,USA,United States,美国,DD,domestic,domestic,2011,2024,14,3,11,2014,7.726416859150324,7.768687730657058,-0.042270871506734586
wind,USA,United States,美国,DD,domestic,domestic,2011,2024,14,3,11,2015,7.68184491770216,7.700232978445182,-0.018388060743022017
wind,USA,United States,美国,DD,domestic,domestic,2011,2024,14,3,11,2016,7.703808239441716,7.63654994175299,0.06725829768872593
wind,USA,United States,美国,DD,domestic,domestic,2011,2024,14,3,11,2017,7.604530900548713,7.594470819087768,0.010060081460945725
wind,USA,United States,美国,DD,domestic,domestic,2011,2024,14,3,11,2018,7.5792397205535655,7.551573066980746,0.027666653572819833
wind,USA,United States,美国,DD,domestic,domestic,2011,2024,14,3,11,2019,7.522816992115299,7.499268999364682,0.023547992750616586
wind,USA,United States,美国,DD,domestic,domestic,2011,2024,14,3,11,2020,7.399559885487774,7.423764115959492,-0.02420423047171827
wind,USA,United States,美国,DD,domestic,domestic,2011,2024,14,3,11,2021,7.35850556738534,7.359095078127555,-0.00058951074221536
wind,USA,United States,美国,DD,domestic,domestic,2011,2024,14,3,11,2022,7.165842111639131,7.323355558086089,-0.15751344644695742
wind,USA,United States,美国,DD,domestic,domestic,2011,2024,14,3,11,2023,7.337347416874694,7.2996638823646025,0.037683534510091654
wind,USA,United States,美国,DD,domestic,domestic,2011,2024,14,3,11,2024,7.357436820575009,7.280613351641529,0.07682346893347969
wind,USA,United States,美国,DG,domestic,global,2011,2024,14,3,11,2011,7.945283006641228,7.957599633984381,-0.012316627343152753
wind,USA,United States,美国,DG,domestic,global,2011,2024,14,3,11,2012,7.856720564046243,7.814305916165397,0.04241464788084581
wind,USA,United States,美国,DG,domestic,global,2011,2024,14,3,11,2013,7.779050017090146,7.806767479657258,-0.027717462567111717
wind,USA,United States,美国,DG,domestic,global,2011,2024,14,3,11,2014,7.726416859150324,7.769420744556545,-0.04300388540622091
wind,USA,United States,美国,DG,domestic,global,2011,2024,14,3,11,2015,7.68184491770216,7.70087822965042,-0.019033311948259524
wind,USA,United States,美国,DG,domestic,global,2011,2024,14,3,11,2016,7.703808239441716,7.637352053221168,0.06645618622054794
wind,USA,United States,美国,DG,domestic,global,2011,2024,14,3,11,2017,7.604530900548713,7.595523443548679,0.009007457000034691
wind,USA,United States,美国,DG,domestic,global,2011,2024,14,3,11,2018,7.5792397205535655,7.552490564335993,0.02674915621757279
wind,USA,United States,美国,DG,domestic,global,2011,2024,14,3,11,2019,7.522816992115299,7.499820203394034,0.022996788721265204
wind,USA,United States,美国,DG,domestic,global,2011,2024,14,3,11,2020,7.399559885487774,7.423862467279365,-0.024302581791591393
wind,USA,United States,美国,DG,domestic,global,2011,2024,14,3,11,2021,7.35850556738534,7.3589198228641015,-0.000414255478761838
wind,USA,United States,美国,DG,domestic,global,2011,2024,14,3,11,2022,7.165842111639131,7.322996955307693,-0.15715484366856192
