scenario,year,region,fuel,household_Mtoe,nonenergy_industries_Mtoe,energy_industries_Mtoe,power_sector_Mtoe,modeled_final_demand_Mtoe
A,2017,Canada,Electricity,15.751181251400524,31.835604338372598,3.2223825688952323,1.6173245674275558,47.58678558977312
A,2017,United States,Coal,0.09901971629563586,11.841558819284607,15.948049849146262,296.06252341470736,11.940578535580244
A,2017,United States,Oil,0.0011246472518487531,0.119654178565077,825.1374488099534,0.12782447368489372,0.12077882581692576
A,2017,United States,Gas,116.96681570926795,241.75546802621818,170.25539453967681,209.7142933340352,358.72228373548614
A,2017,United States,Oil_pct,242.38533954116625,570.817608364486,58.52270682326263,8.866811568945238,813.2029479056522
A,2017,United States,Electricity,125.67118908889871,221.13623175006097,11.622971778709676,20.347813985921523,346.8074208389597
A,2017,Rest of America,Coal,0.10494708766495221,6.4475525142270556,4.131174182092935,18.181827894428686,6.552499601892007
A,2017,Rest of America,Oil,0.000983408914902621,1.397133533623775,158.46585072873728,2.2175654187433493,1.3981169425386775
A,2017,Rest of America,Gas,14.991316964336121,55.41719121769815,60.27163370075647,68.10232680224799,70.40850818203427
A,2017,Rest of America,Oil_pct,65.53170190973721,165.3116867255651,37.6945530352191,31.590685064083576,230.8433886353023
A,2017,Rest of America,Electricity,24.186699562191162,57.22229926032386,1.0209717967010383,2.6445060895021153,81.40899882251502
A,2017,Brazil,Coal,0.015160358430450742,3.902378342857087,8.858168333558519,3.9188386417640313,3.917538701287538
A,2017,Brazil,Oil,0.00017787198710596236,0.008849490040590862,88.82176165983971,0.016335249375989194,0.009027362027696825
A,2017,Brazil,Gas,0.5618972749781991,11.97392591166951,10.604489281549611,14.410912411130228,12.535823186647708
A,2017,Brazil,Oil_pct,27.387965162663946,84.03050669864679,23.49646821121146,7.038883076667201,111.41847186131073
A,2017,Brazil,Electricity,13.78002665530979,37.01951826478539,1.591247343719769,1.5621784766708924,50.79954492009518
A,2017,"EU, UK and EFTA",Coal,10.002843786788677,13.565638800668921,54.464672038023075,147.56383372152493,23.5684825874576
A,2017,"EU, UK and EFTA",Oil,0.04239712020777002,0.11764970873945003,601.210590141823,2.472393729460419,0.16004682894722005
A,2017,"EU, UK and EFTA",Gas,105.6518357937324,161.70084275465172,42.129725152099255,128.24250177788014,267.3526785483841
A,2017,"EU, UK and EFTA",Oil_pct,133.5580852606614,502.0912140261978,174.92836694094402,24.969084158832125,635.6492992868592
A,2017,"EU, UK and EFTA",Electricity,104.44515122861614,223.84710091733888,9.71692506503711,20.076842908060733,328.292252145955
A,2017,Eastern Europe,Coal,0.9067602351458354,2.873617624000903,10.842768859351843,27.363897332566623,3.7803778591467383
A,2017,Eastern Europe,Oil,0.00738638680695216,0.03744573016359263,25.092677500289373,0.01112483934754122,0.04483211697054479
A,2017,Eastern Europe,Gas,10.878679672047046,11.874771944104456,2.514398693986034,22.42134230375136,22.7534516161515
A,2017,Eastern Europe,Oil_pct,6.268020337894625,27.781178404322283,9.720276309064012,3.586689668377839,34.04919874221691
A,2017,Eastern Europe,Electricity,12.833813626395473,23.58177467099408,1.6397972895480364,2.464215849060787,36.415588297389554
A,2017,Russia,Coal,1.5702544455174083,4.533643191371512,46.942177881015446,58.54615421474552,6.10389763688892
A,2017,Russia,Oil,0.0003626034261866844,0.33929140299062877,255.45938692442047,6.051401680944678,0.3396540064168154
A,2017,Russia,Gas,56.54692091559325,112.34113251287707,43.089313167445546,210.0481430808674,168.8880534284703
A,2017,Russia,Oil_pct,34.78647355303309,121.20581266402598,24.562472403582188,11.034832566811001,155.99228621705907
A,2017,Russia,Electricity,64.22459380710788,125.64617249912806,23.32794736955583,6.841504520946142,189.87076630623594
A,2017,North Africa,Coal,0.019056791609704336,1.5136539205105135,0.5397730086744155,4.672927141608689,1.532710712120218
A,2017,North Africa,Oil,0.046901657927102144,0.04231947098821027,58.62460534333015,0.003115022896171755,0.08922112891531242
A,2017,North Africa,Gas,11.326709165535762,25.064225067907834,27.32465143726871,55.850755581749056,36.390934233443595
A,2017,North Africa,Oil_pct,24.990874166098287,50.883026032270195,1.861011976983594,10.092761439184809,75.87390019836849
A,2017,North Africa,Electricity,11.45768761456509,17.376272609165834,0.08855188004900583,1.3604200940514324,28.833960223730926
A,2017,Sub Saharan,Coal,0.021863249101221803,3.0239642167772165,0.19250980202630738,3.421612693222286,3.045827465878438
A,2017,Sub Saharan,Oil,0.003593839266655069,0.013915861593454554,20.0573727297118,0.939860601214166,0.017509700860109622
